ad_set,day,impressions,reach,spend,clicks,funnel,cta,brand,CTR,CPC,month,quarter,week,day_of_week,is_weekend,holiday
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-10,14335,7488,360047,81,conversion,lp,ibox,0.005650505755144751,4445.024691358025,9,3,37,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-11,25866,14528,402237,110,conversion,lp,ibox,0.004252686924920745,3656.7,9,3,37,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-12,30284,17982,397188,134,conversion,lp,ibox,0.004424778761061947,2964.089552238806,9,3,37,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-13,36133,20862,465909,145,conversion,lp,ibox,0.0040129521490050645,3213.1655172413793,9,3,37,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-14,57641,31441,590808,202,conversion,lp,ibox,0.0035044499574955327,2924.792079207921,9,3,37,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-15,31313,19519,357878,164,conversion,lp,ibox,0.005237441318302303,2182.182926829268,9,3,38,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-16,36039,19731,480880,187,conversion,lp,ibox,0.005188823219290213,2571.5508021390374,9,3,38,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-17,41464,23374,510321,187,conversion,lp,ibox,0.004509936330310631,2728.9893048128342,9,3,38,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-18,42522,23081,546367,187,conversion,lp,ibox,0.004397723531348478,2921.748663101604,9,3,38,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-19,34535,19800,487120,145,conversion,lp,ibox,0.00419863906182134,3359.448275862069,9,3,38,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-20,40375,26535,411256,118,conversion,lp,ibox,0.0029226006191950464,3485.2203389830506,9,3,38,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-21,47077,29816,494990,179,conversion,lp,ibox,0.0038022813688212928,2765.3072625698323,9,3,38,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-22,35412,24083,404448,199,conversion,lp,ibox,0.005619563989608042,2032.4020100502512,9,3,39,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-23,27283,17975,391100,162,conversion,lp,ibox,0.005937763442436682,2414.1975308641977,9,3,39,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-24,14924,10842,257558,121,conversion,lp,ibox,0.008107745912623962,2128.5785123966944,9,3,39,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-25,35648,23240,440443,171,conversion,lp,ibox,0.004796903052064632,2575.690058479532,9,3,39,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-26,27517,17095,397750,163,conversion,lp,ibox,0.005923610858741869,2440.1840490797545,9,3,39,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-27,24405,14815,390063,146,conversion,lp,ibox,0.0059823806597008805,2671.6643835616437,9,3,39,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-28,17001,10949,269980,116,conversion,lp,ibox,0.0068231280512911,2327.4137931034484,9,3,39,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-29,32989,18604,482567,200,conversion,lp,ibox,0.006062626936251478,2412.835,9,3,40,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-09-30,44695,25606,574309,249,conversion,lp,ibox,0.005571092963418727,2306.4618473895584,9,3,40,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-01,55634,33363,600080,244,conversion,lp,ibox,0.00438580724017687,2459.344262295082,10,4,40,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-02,44281,24846,520370,226,conversion,lp,ibox,0.0051037691109053545,2302.522123893805,10,4,40,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-03,37459,22498,540102,247,conversion,lp,ibox,0.0065938759710616945,2186.6477732793524,10,4,40,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-04,29303,16524,390270,163,conversion,lp,ibox,0.005562570385284783,2394.294478527607,10,4,40,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-05,40407,23600,435302,231,conversion,lp,ibox,0.005716831242111515,1884.4242424242425,10,4,40,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-06,50246,30074,516153,290,conversion,lp,ibox,0.00577160370974804,1779.8379310344828,10,4,41,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-07,31849,19928,645529,150,conversion,lp,ibox,0.004709724010173004,4303.526666666667,10,4,41,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-08,22111,11094,444256,112,conversion,lp,ibox,0.005065352087196418,3966.5714285714284,10,4,41,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-09,26654,14970,471989,145,conversion,lp,ibox,0.005440084039918962,3255.096551724138,10,4,41,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-10,9248,5710,659974,64,conversion,lp,ibox,0.006920415224913495,10312.09375,10,4,41,4,0,1
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-11,14840,9522,355087,86,conversion,lp,ibox,0.005795148247978436,4128.918604651163,10,4,41,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-12,18196,10772,334890,95,conversion,lp,ibox,0.0052209276764123985,3525.157894736842,10,4,41,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-13,24975,14308,411775,195,conversion,lp,ibox,0.007807807807807808,2111.6666666666665,10,4,42,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-14,23829,14427,314983,157,conversion,lp,ibox,0.006588610516597424,2006.2611464968154,10,4,42,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-15,21491,13453,476323,141,conversion,lp,ibox,0.006560885952259086,3378.177304964539,10,4,42,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-16,11422,8673,238426,77,conversion,lp,ibox,0.006741376291367536,3096.4415584415583,10,4,42,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-17,13442,7665,342259,109,conversion,lp,ibox,0.008108912364231512,3139.9908256880735,10,4,42,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-18,15769,9361,276160,89,conversion,lp,ibox,0.005643985033927326,3102.921348314607,10,4,42,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-19,20753,12196,304173,111,conversion,lp,ibox,0.00534862429528261,2740.2972972972975,10,4,42,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-20,21028,12960,307699,122,conversion,lp,ibox,0.005801788092067719,2522.122950819672,10,4,43,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-21,23309,14314,318502,129,conversion,lp,ibox,0.005534342957655841,2469.0077519379847,10,4,43,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/ipad/lp/sep25,2025-10-22,22166,13732,319681,111,conversion,lp,ibox,0.005007669403591085,2880.009009009009,10,4,43,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-02,134559,98965,763940,1042,conversion,lp,ibox,0.0077438149807890965,733.1477927063339,9,3,36,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-03,155150,89494,1108392,1228,conversion,lp,ibox,0.007914921044150822,902.5993485342019,9,3,36,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-04,178076,103276,1095888,1070,conversion,lp,ibox,0.006008670455311216,1024.1943925233645,9,3,36,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-05,154640,98018,998129,1018,conversion,lp,ibox,0.006583031557165028,980.4803536345776,9,3,36,4,0,1
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-06,200228,123797,1186579,1465,conversion,lp,ibox,0.007316659008730048,809.9515358361775,9,3,36,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-07,207130,120193,1294755,1398,conversion,lp,ibox,0.006749384444551731,926.1480686695279,9,3,36,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-08,187523,110400,1338016,1124,conversion,lp,ibox,0.005993931411080241,1190.405693950178,9,3,37,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-09,87707,53092,1512973,566,conversion,lp,ibox,0.006453304753326416,2673.0971731448763,9,3,37,1,0,1
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-10,66388,35819,1151672,483,conversion,lp,ibox,0.007275411218894981,2384.414078674948,9,3,37,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-11,84129,50756,919419,578,conversion,lp,ibox,0.006870401407362503,1590.690311418685,9,3,37,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-12,121343,71311,1084112,733,conversion,lp,ibox,0.00604072752445547,1479.006821282401,9,3,37,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-13,114744,67113,1051457,623,conversion,lp,ibox,0.005429477794045876,1687.7319422150883,9,3,37,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-14,125418,73243,1056198,773,conversion,lp,ibox,0.006163389625093687,1366.3622250970245,9,3,37,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-15,137279,83587,1051956,854,conversion,lp,ibox,0.006220907786332943,1231.7985948477751,9,3,38,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-16,123853,72217,1016009,660,conversion,lp,ibox,0.005328897967752093,1539.4075757575758,9,3,38,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-17,84842,52030,813437,531,conversion,lp,ibox,0.006258692628650904,1531.8964218455744,9,3,38,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-18,81943,48376,814439,560,conversion,lp,ibox,0.006834018769144405,1454.3553571428572,9,3,38,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-19,150515,83768,1267660,606,conversion,lp,ibox,0.0040261767930106634,2091.848184818482,9,3,38,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-20,146992,89904,1009604,474,conversion,lp,ibox,0.003224665287906825,2129.9662447257383,9,3,38,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-21,106197,65414,1061903,504,conversion,lp,ibox,0.004745896776745106,2106.9503968253966,9,3,38,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-22,61641,42363,770376,380,conversion,lp,ibox,0.006164728021933454,2027.3052631578948,9,3,39,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-23,54079,36388,695100,409,conversion,lp,ibox,0.007563009671036816,1699.5110024449878,9,3,39,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-24,107330,73399,1045193,713,conversion,lp,ibox,0.00664306344917544,1465.9088359046284,9,3,39,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-25,85833,52165,1095430,580,conversion,lp,ibox,0.006757307795370079,1888.6724137931035,9,3,39,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-26,98395,58347,1394961,733,conversion,lp,ibox,0.007449565526703593,1903.0845839017736,9,3,39,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-27,104499,63507,1263908,685,conversion,lp,ibox,0.006555086651546905,1845.1211678832117,9,3,39,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-28,91491,57324,1075399,535,conversion,lp,ibox,0.00584756970630991,2010.0915887850467,9,3,39,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-29,72288,45742,1187145,545,conversion,lp,ibox,0.0075392872952633905,2178.2477064220184,9,3,40,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-09-30,78357,48258,1120762,508,conversion,lp,ibox,0.006483147644754138,2206.2244094488187,9,3,40,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-01,106442,69716,997497,628,conversion,lp,ibox,0.005899926720655381,1588.3710191082803,10,4,40,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-02,83061,51759,900996,558,conversion,lp,ibox,0.006717954274569293,1614.6881720430108,10,4,40,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-03,111117,66064,1344865,749,conversion,lp,ibox,0.006740642745934465,1795.547396528705,10,4,40,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-04,122094,65904,1305838,795,conversion,lp,ibox,0.006511376480416728,1642.5635220125787,10,4,40,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-05,128751,75041,1147063,884,conversion,lp,ibox,0.00686596608958377,1297.5825791855204,10,4,40,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-06,138733,81232,1259146,1013,conversion,lp,ibox,0.007301795535308831,1242.9871668311944,10,4,41,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-07,114426,68327,1531631,850,conversion,lp,ibox,0.007428381661510496,1801.9188235294118,10,4,41,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-08,50752,26218,963641,381,conversion,lp,ibox,0.007507093316519546,2529.241469816273,10,4,41,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-09,54354,28950,924777,402,conversion,lp,ibox,0.007395959818964566,2300.4402985074626,10,4,41,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-10,27289,15304,1429473,234,conversion,lp,ibox,0.008574883652753856,6108.858974358975,10,4,41,4,0,1
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-11,52342,31480,1081889,376,conversion,lp,ibox,0.007183523747659623,2877.3643617021276,10,4,41,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-12,50480,29690,922359,398,conversion,lp,ibox,0.007884310618066562,2317.4849246231156,10,4,41,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-13,79919,43400,1358862,725,conversion,lp,ibox,0.009071685081144658,1874.2924137931034,10,4,42,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-14,113889,60006,1285225,985,conversion,lp,ibox,0.008648772049978487,1304.7969543147208,10,4,42,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-15,96178,54136,1527240,611,conversion,lp,ibox,0.006352804175591091,2499.574468085106,10,4,42,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-16,82937,51961,1204058,547,conversion,lp,ibox,0.006595367568154141,2201.202925045704,10,4,42,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-17,98491,44184,1827482,761,conversion,lp,ibox,0.00772659430810937,2401.4218134034168,10,4,42,4,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-18,79724,40864,1119810,555,conversion,lp,ibox,0.006961517234458883,2017.6756756756756,10,4,42,5,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-19,104753,54056,1263411,724,conversion,lp,ibox,0.006911496568117381,1745.042817679558,10,4,42,6,1,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-20,103258,58846,1192555,747,conversion,lp,ibox,0.007234306300722462,1596.459170013387,10,4,43,0,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-21,100483,57857,1094685,640,conversion,lp,ibox,0.006369236587283421,1710.4453125,10,4,43,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/iphone/lp/sep25,2025-10-22,91478,53333,1044674,633,conversion,lp,ibox,0.006919696539058572,1650.3538704581358,10,4,43,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/macbook/lp/sep25,2025-09-02,27455,19860,215259,190,conversion,lp,ibox,0.006920415224913495,1132.9421052631578,9,3,36,1,0,0
ibox/meta/all platform/all placement/conversion/apple music/macbook/lp/sep25,2025-09-03,39550,25177,369955,191,conversion,lp,ibox,0.004829329962073325,1936.9371727748692,9,3,36,2,0,0
ibox/meta/all platform/all placement/conversion/apple music/macbook/lp/sep25,2025-09-04,18918,13592,185795,99,conversion,lp,ibox,0.005233111322549952,1876.7171717171718,9,3,36,3,0,0
ibox/meta/all platform/all placement/conversion/apple music/macbook/lp/sep25,2025-09-05,20972,14610,191292,97,conversion,lp,ibox,0.004625214571810032,1972.0824742268042,9,3,36,4,0,1
